customer_id,age,gender,country,registration_date,loyalty_level,product_id,category,brand,price,rating,order_id,quantity,order_date,payment_method,delivery_type,shipping_cost,discount_percent,total_price,order_status
78a34c32-edab-47bb-8218-248f5e9d2a48,30,Female,Svalbard & Jan Mayen Islands,2022-04-25,Bronze,c61eabbc-0dc4-4de0-8dc2-627169bbc165,Clothing,Butler and Sons,88.39,4.6,663daefb-3f7f-4a5a-ada0-93d80d6ff6be,4,2025-02-10,PayPal,Express,15,0.0,368.56,Delivered
de684791-9a7b-442f-b3d5-b7f09143903f,44,Female,Haiti,2022-08-08,Bronze,06d49e35-e6d8-4e32-9a07-f80d714be667,Clothing,Reynolds LLC,103.94,3.1,34a05b82-b070-443d-af0a-19471b5921f8,3,2024-02-21,PayPal,Next-Day,25,0.0,336.82,Delivered
ebbdf6ce-36b1-4198-a01d-3f0bfa0ef386,58,Female,Libyan Arab Jamahiriya,2024-11-25,Bronze,67cd5cf6-3173-4b56-9c46-3677ade26398,Electronics,"Ward, White and Aguirre",2889.02,5.0,941e38a7-a368-4b12-b99d-c36c75d526d8,3,2024-02-17,Credit Card,Express,15,0.0,8682.06,Delivered
afa404f2-2199-4d40-8cf1-96360c8766fc,53,Female,Falkland Islands (Malvinas),2024-06-20,Silver,5d845645-0380-4e67-8ffa-7f2d11f73f34,Sports,"Jacobs, Tyler and Golden",485.97,4.2,d521ce7f-c0a9-4ec2-9b26-0433542c8819,4,2025-10-22,Credit Card,Express,15,0.0,1958.88,Delivered
0e95596c-d18c-42e4-9da7-558aed3229dc,55,Female,Chad,2023-06-21,Bronze,9e8ec4ce-c73a-46d5-893e-4056e5f94347,Sports,"Garcia, Daniels and Nguyen",499.82,3.2,92041d53-53c6-4062-8f38-ef04efa1aa99,4,2025-11-17,PayPal,Express,15,0.0,2014.28,Delivered
54ed4d9b-3225-41f0-8177-f97f2e16b9d3,59,Male,Greenland,2025-12-07,Platinum,ad4c02d0-c658-4c9a-bd1f-a031731d6621,Electronics,Taylor PLC,1566.5,4.4,2dd91722-ae7a-4068-b184-bf612ba5c421,2,2024-06-30,Credit Card,Next-Day,25,7.16,2933.66,Delivered
3a2bb093-f090-4086-8371-7f5b7ff3dccd,45,Female,Ghana,2021-05-13,Silver,b5255983-57b6-415c-a820-4f1c5ba4f7c6,Home,"Mitchell, Carroll and Trujillo",195.18,4.3,2e1df0a7-7a70-463b-b826-c0c2a9253c5d,1,2025-07-29,Credit Card,Express,15,0.0,210.18,Delivered
6f1c57c7-38fc-4522-9b39-0135427e0029,37,Male,Greece,2022-09-08,Silver,b937fdc5-4241-4bf9-b3ef-85ac4261740f,Beauty,"Sharp, Erickson and Cordova",149.19,4.4,47b3f9e4-519d-477f-ba8c-b8809d731314,4,2025-11-18,Debit Card,Standard,5,0.0,601.76,Delivered
501a1e71-e5ac-4ccd-82f3-b5545c0e10a9,50,Female,Bangladesh,2023-01-11,Platinum,b2d7d92d-aaf9-4c0a-b5f2-cc12306f676b,Home,"Jennings, Moss and Molina",606.28,3.5,0aaadbb5-0d89-41ab-8a7c-abe183f647ca,3,2024-04-27,Credit Card,Standard,5,14.9,1552.77,Delivered
f427ecab-df76-426f-8072-e8c71a68e0d0,46,Female,Cocos (Keeling) Islands,2022-10-21,Gold,cec7b0b2-deb0-4fcc-9896-018ea4d56d1b,Clothing,Green Inc,170.34,3.0,b48ca837-534a-41a9-91c8-659b8a7d6b0a,2,2025-10-05,Credit Card,Express,15,5.81,335.89,Delivered
855d88e4-e705-4a75-82cd-91ad9efe204e,47,Female,Myanmar,2021-06-23,Bronze,8d86ad24-4969-4a9b-86db-1ef24550a71e,Home,Glass-Williams,456.65,5.0,02e6a2cc-1600-47cb-9b85-70403c285f9e,3,2025-05-05,Debit Card,Express,15,0.0,1384.95,Delivered
ec02c752-c584-44de-82a8-3c14c1621dd9,29,Male,Greenland,2024-10-27,Silver,9c7344c7-0e3c-4145-b312-3634994e422c,Electronics,"Wright, Crosby and Bautista",239.2,4.9,07b439ba-32cd-49f6-aae8-bc0f8d16c27c,5,2025-12-12,Debit Card,Next-Day,25,0.0,1221.0,Delivered
065792af-b7ce-4802-be0a-71495e459f34,45,Male,Colombia,2021-12-16,Silver,6c71ce74-feea-44b3-9900-a882efcba0f4,Beauty,"Matthews, Leon and Cole",133.38,4.0,fb0a7ae3-5bbb-43fb-abf8-5e120224345a,1,2024-03-29,Credit Card,Standard,5,0.0,138.38,Delivered
14462996-9c50-406f-819f-f912c6225a3a,21,Female,Falkland Islands (Malvinas),2021-05-29,Bronze,be129e20-5774-47f7-8b2c-8442df971568,Sports,"Cole, Blankenship and Webb",591.47,4.8,7cb59634-4bf0-4a35-b4a9-7364f305ad37,2,2025-01-29,Credit Card,Standard,5,0.0,1187.94,Delivered
ea54542d-a5a5-4440-832a-7c4055306f0c,21,Male,Rwanda,2022-03-09,Bronze,85adbc31-7441-4f2c-a957-dada30a4f7c0,Clothing,Nunez-Hinton,145.46,5.0,210a6072-b685-4ffd-8d73-e172c444a69c,3,2025-03-24,Debit Card,Standard,5,0.0,441.38,Delivered
a9305bde-e3e2-4cb3-ba38-31f9d24f1d4d,41,Male,Albania,2023-12-15,Bronze,45324e9d-a029-4301-806b-95169b2633e4,Clothing,Moore Group,116.03,5.0,f0bb0dfb-5edb-42f5-9c1f-882e30a7f0ee,1,2024-11-16,Debit Card,Express,15,0.0,131.03,Delivered
fc79ec50-c6d6-4e97-b86f-f4157aa30d24,24,Female,Angola,2025-07-07,Silver,18b3ecbc-238e-4655-88c5-e198af1f5f9d,Sports,"Walsh, Moore and Gaines",200.04,3.5,6b2430e9-159e-4cd1-a9d6-31f11152a5a3,5,2025-04-04,Bank Transfer,Standard,5,0.0,1005.2,Delivered
8cc7c631-f87c-469a-b152-485ca701a975,23,Female,Vanuatu,2021-11-27,Bronze,3d6e139b-fc2d-45c3-baae-19fc0816f0eb,Electronics,Perez and Sons,2914.51,4.7,1bc69ab1-613e-44ab-ad27-ad71f91209f2,5,2026-02-02,Credit Card,Express,15,0.0,14587.55,Delivered
d873ad80-6a55-4886-b8d8-92df6b15c318,28,Male,Hong Kong,2026-01-08,Bronze,369be71d-92d8-450d-abbc-80c0f1a3b9a5,Home,Coleman and Sons,705.94,3.1,21addd36-36d4-42ed-a41a-5c6303dcc284,4,2024-11-08,Credit Card,Express,15,0.0,2838.76,Shipped
29802d46-a5f3-47b4-b66b-68cca61ceede,33,Female,Tokelau,2024-11-15,Bronze,8e55ded9-4658-4118-a371-ad9d3d782976,Electronics,Stephens and Sons,2116.48,4.6,b05f2378-6120-43d2-9c30-2872fe8673db,1,2025-03-19,Credit Card,Standard,5,0.0,2121.48,Delivered
deaf92da-24bb-4b18-a09c-6b8206e57511,53,Female,Fiji,2024-01-07,Bronze,6122e05c-dc11-413b-a011-eb6f8ccacd7e,Home,"Williams, Chen and Hall",676.69,3.3,ff222c53-6dd5-495e-b28e-8f40411375e6,3,2026-01-10,PayPal,Standard,5,0.0,2035.07,Delivered
237402a1-d099-4332-9dfb-a67bcf37413c,45,Male,Sri Lanka,2025-09-10,Bronze,f39eae93-e336-4e52-9ce8-c45780c4f6e1,Clothing,Lopez Ltd,134.37,3.3,e8b57f1f-a8b5-4f49-a330-af00d1252726,3,2025-04-25,Debit Card,Standard,5,0.0,408.11,Delivered
bef3211a-5bb0-4730-9bce-fc5b26e8a618,66,Male,United States Minor Outlying Islands,2023-07-18,Bronze,3baa4f90-cb46-4642-8f9a-e9c5c0f17d3f,Electronics,Adams Group,2889.75,3.8,cbd13973-179e-4cf9-bfa8-291e54e96075,4,2026-01-16,Bank Transfer,Next-Day,25,0.0,11584.0,Shipped
d8f90795-997d-4847-82f2-41dc09d64e85,29,Male,Chad,2022-07-20,Bronze,7f8ee2c2-2cf8-49bd-99e6-719c43e923c5,Clothing,Lee-Cole,79.01,3.1,5f89c7b0-5409-497e-bc09-d0e08bf515b2,2,2025-11-20,PayPal,Next-Day,25,0.0,183.02,Shipped
4f207048-53dc-4b61-bd43-13ba3fbbdf9a,23,Male,France,2023-11-20,Bronze,8867e259-0f78-4657-be76-c7a5acfa2b0e,Electronics,Delgado-Fleming,916.78,3.0,526adda9-d95a-49d9-9037-44ef78f565a3,5,2024-11-18,Credit Card,Next-Day,25,0.0,4608.9,Cancelled
d0c569f2-6471-43bc-b8fd-8ca769ceb7d6,58,Male,Philippines,2023-01-10,Gold,182a1187-c471-4d14-a271-e1988eaa9415,Beauty,Bullock-Wade,56.58,4.7,f2d96972-4a42-4410-b33a-f3b9e30cc079,3,2024-11-25,Debit Card,Next-Day,25,6.25,184.13,Delivered
56b683be-82e3-4183-8ae2-8fb926991af7,22,Male,Antigua and Barbuda,2022-08-05,Bronze,2fe1417b-3d27-42e4-a50f-d91eb316ab3b,Clothing,Bradshaw-Yang,111.49,5.0,843da056-5371-48e0-83f2-ffca929d2f65,3,2024-07-06,Debit Card,Next-Day,25,0.0,359.47,Delivered
66f0ee70-f31e-4ce6-92c9-466424094dc8,24,Male,Ethiopia,2023-01-05,Bronze,e55b3904-0831-44d0-9f2f-54834df8dbf8,Clothing,"Watts, Mack and Davis",60.48,3.6,067da738-1b24-4546-9de5-22dc4865e23a,5,2024-09-18,Credit Card,Standard,5,0.0,307.4,Delivered
e1380ba9-df71-40e3-aa3d-c2129f8a5cd3,66,Male,Nigeria,2022-12-27,Silver,2188b34d-b481-448c-9c7c-9577ec6a634e,Home,Miller and Sons,965.52,4.4,95fcf6d4-280b-4a7c-8e28-b11f32a435f5,1,2024-02-27,PayPal,Standard,5,0.0,970.52,Shipped
366eede8-60f1-4694-b4eb-d04735143ec3,59,Female,Belgium,2023-07-04,Gold,99511963-4599-4cb4-ab4d-cf707ff60a82,Home,"Kramer, Walker and Thompson",64.13,3.1,d2195c06-c799-4733-adb2-d84f5ddf3d75,4,2025-03-01,Credit Card,Next-Day,25,5.35,267.8,Cancelled
dab5cf5a-9428-4d56-8ec0-6ec1305d3fdd,18,Female,Egypt,2021-03-30,Bronze,dc04fe68-f906-4e94-96d5-a416b26dc23c,Electronics,Patel LLC,1257.17,3.1,c479f91a-3787-4401-8214-e6dd0a0512ee,1,2026-01-09,Credit Card,Express,15,0.0,1272.17,Delivered
10346efb-444e-45da-9d3a-9a3b1af53613,42,Female,Jersey,2022-12-07,Silver,91f46b99-2176-43aa-9dd8-438723abd07f,Clothing,Flowers-Kennedy,118.34,4.8,3c44cd8c-b5fc-4c3e-934f-4d644cd68d2d,3,2025-04-22,PayPal,Express,15,0.0,370.02,Shipped
d653cbae-3014-4f95-8397-45da95e8ae6b,49,Female,Monaco,2023-10-14,Gold,4f9254a0-cafa-45b8-9d82-4ce2ce6e58be,Electronics,"Vasquez, Davis and Johnson",914.65,4.4,149a9185-051d-4aa6-872d-70de3236a65b,1,2024-08-28,PayPal,Next-Day,25,11.37,835.64,Delivered
fb6cd58e-5b4b-491b-b31a-d8e38db1bd03,44,Male,Luxembourg,2026-02-05,Bronze,06674b5d-0b60-4362-a5df-766cf72653ec,Beauty,"Mclaughlin, Hernandez and Garrison",162.24,4.6,172e7865-93b7-4bae-83fb-cc83e138c1a2,4,2024-07-06,Bank Transfer,Standard,5,0.0,653.96,Delivered
43b6c61a-afd6-41cf-97c3-9c14fab4c820,28,Female,Guernsey,2022-10-23,Gold,042fe7d2-34a8-4d16-8069-0a8df167c403,Home,Anderson LLC,449.32,3.1,5756e73d-1869-44bf-ac20-54eb707e77aa,3,2024-03-20,Credit Card,Standard,5,11.39,1199.47,Delivered
ed14dc0d-12c8-4484-b3a7-f1a77ee4bb15,28,Female,Madagascar,2023-09-27,Bronze,9ea19830-4e6b-4cfd-981e-69a5a97d7933,Beauty,Jones-Robinson,116.26,4.4,b3da18d3-7f17-4f18-8653-8e6580566dcc,5,2025-10-11,Credit Card,Express,15,0.0,596.3,Shipped
f00e070f-14c9-4a18-aa3d-7548b72a2136,50,Male,Tunisia,2022-06-28,Silver,7fd741db-3f61-4319-b6c6-102ab25babc8,Home,Fisher-Luna,685.99,3.5,1a7f9abd-c4cc-49ee-bfa0-40ff69f21411,1,2024-10-23,Debit Card,Express,15,0.0,700.99,Delivered
215ee548-3d67-4e0f-8698-f44e1ce764c9,18,Male,Bermuda,2022-10-11,Bronze,eeb8fa0d-cd6e-4d54-8983-1965ed785a58,Home,"Padilla, Clark and Shaffer",310.31,3.4,09aa03fc-8d2a-4275-bc95-3787d2eaa8a8,1,2025-09-04,Debit Card,Express,15,0.0,325.31,Delivered
f3354e98-9338-41f1-8969-81dfca9e534c,49,Female,Monaco,2021-02-26,Silver,c65753fa-b998-4b51-9127-191d11139deb,Sports,"Wright, Mckenzie and Johnson",68.04,3.2,49712e9e-6732-4172-8296-ee0e2e9b53a9,2,2025-01-15,Debit Card,Express,15,0.0,151.08,Delivered
52a23ded-6969-4a3f-b340-b648bb25daaa,70,Female,British Indian Ocean Territory (Chagos Archipelago),2022-07-22,Bronze,f9e53efa-6183-4c6a-97b8-affc96f11eb2,Clothing,Spencer and Sons,155.8,4.4,db5d1868-4913-4ccd-a553-32c11db9260a,5,2024-10-27,Debit Card,Express,15,0.0,794.0,Delivered
827f6e17-32e8-4563-9a5b-cd2ddf6aae51,37,Male,Guinea,2026-01-03,Bronze,40f200af-98c3-42b3-adcc-6ef9f56101ee,Clothing,Costa-Johnson,22.65,4.7,98f1710b-4272-40b8-87ba-5aa7588e4b56,2,2025-09-27,Credit Card,Express,15,0.0,60.3,Delivered
ab521119-fe85-4aab-8145-ecf8d4165121,25,Female,Puerto Rico,2024-01-10,Bronze,c38eed8e-998d-46bd-9d3d-024686e87655,Electronics,"Garcia, Keller and Rice",2243.29,3.5,e520f758-0cf6-4cf0-b65e-0636777f0c22,3,2024-06-15,Debit Card,Express,15,0.0,6744.87,Delivered
0448f10b-39fa-4b26-9523-f68efccce2ac,38,Male,Mauritius,2021-03-29,Silver,9236a686-7a23-4659-a7ba-9a0cafe9c8a5,Beauty,"Bowman, Le and Roman",246.14,4.5,9ff396f2-f949-4820-99e2-e808f3458747,2,2025-03-10,Credit Card,Express,15,0.0,507.28,Delivered
57e83502-5102-4c2f-9398-beecd3bf8468,64,Female,Korea,2021-04-27,Bronze,1bdae287-526d-46e7-a8ea-b604b9f48599,Clothing,"Gentry, Hunter and Short",108.8,3.5,0324b068-1194-4d90-bc62-8369f1e2a6b7,5,2024-11-28,Credit Card,Next-Day,25,0.0,569.0,Delivered
0c11a0c6-9709-4f79-b43d-ded4660d4d30,23,Female,Tokelau,2024-12-01,Platinum,4cc4d848-341f-48b4-bf1c-e5b802084030,Clothing,Burns and Sons,139.85,4.6,1137ec6e-008b-405e-8c67-661810c96739,1,2026-01-14,Credit Card,Express,15,14.95,133.95,Cancelled
bc2f6442-3a15-48ac-bba0-c6cc0aec57d4,53,Male,Vanuatu,2023-04-15,Bronze,3d68f98a-3a1f-448e-8c1e-b55ce923db46,Clothing,Aguirre PLC,38.01,4.7,f52075a6-714f-4ff4-96ea-bef5002c6dd5,1,2025-05-23,PayPal,Express,15,0.0,53.01,Delivered
7673bb17-7d2e-4195-9bc2-d2bc20c0248a,37,Male,Solomon Islands,2025-05-06,Bronze,b5cabcb7-fcf9-4aa1-9267-d4251f2a786d,Beauty,West Ltd,192.35,4.1,62dfbe21-3e6b-4d19-9d16-98e1cc55274c,3,2025-10-26,Bank Transfer,Next-Day,25,0.0,602.05,Delivered
c86dce57-e12e-4dc5-a6ca-f1e3393a8968,57,Female,Korea,2021-08-14,Bronze,0ffd152d-ae67-4705-b984-bc13ff82ded0,Home,Moore Inc,473.42,4.1,a4f36543-764e-4fb7-9dc6-d55cde9c5786,1,2025-06-18,Credit Card,Standard,5,0.0,478.42,Delivered
d15d8eef-ea90-4d59-9b1a-d204e7988ea0,24,Male,Liberia,2021-04-03,Silver,73c18b93-ae77-4cdc-ab62-46774ef3f9bb,Clothing,"Russell, Ortega and Schaefer",189.93,4.1,b189049b-e7e3-4320-8323-e920898b6298,3,2025-12-05,PayPal,Next-Day,25,0.0,594.79,Delivered
e906eaad-6f20-440e-9c67-d65b7256f688,66,Male,Guinea-Bissau,2025-01-17,Silver,17b9263a-3957-4dc2-bb6e-16b3a7d43915,Beauty,Simon and Sons,63.22,3.9,6906a61e-39c1-47bc-a11e-59518fe8e93c,5,2024-07-14,Credit Card,Standard,5,0.0,321.1,Delivered
28aa1750-504c-413b-8430-5ae4972dac9c,30,Female,Kenya,2023-04-29,Platinum,392f1536-6a2b-4c57-aca8-d69453c4ae24,Clothing,Allen LLC,110.57,4.8,234629c5-6b32-42fd-baf3-b3ebbf18028c,2,2024-08-25,Credit Card,Express,15,5.92,223.06,Delivered
e8d306f9-b70a-441b-b00e-2056fb350813,39,Male,Sudan,2024-08-08,Silver,eb8274f5-c585-466c-99d5-8d21374d20e2,Beauty,Gibson-Kirk,63.57,4.7,45bc2211-7544-40a3-bdae-58da871a8c23,3,2025-04-19,PayPal,Next-Day,25,0.0,215.71,Delivered
4c4438a7-5e85-477b-93b7-ec78da792e3a,21,Male,Latvia,2022-07-25,Gold,55d0ed2c-8c9e-4697-b765-3d1f87b7318c,Clothing,Werner-Owen,45.42,3.6,70a46ed3-7fb1-49c3-818b-7e2e9328d6e6,1,2026-01-09,Bank Transfer,Standard,5,13.11,44.46,Delivered
59b589d1-7edd-48d9-8aff-592662508479,18,Male,Zambia,2023-07-22,Bronze,833da013-e82f-4f77-893d-eb70b2576807,Home,Thompson LLC,387.18,3.6,4c8f8f50-c743-4d99-abc2-c53bde5b2a5f,5,2025-07-12,PayPal,Next-Day,25,0.0,1960.9,Delivered
2ce3b871-ed89-47a3-af7a-f64ff48bb8dc,37,Male,Angola,2024-12-01,Bronze,e2838dc8-8dda-45c3-8588-6454ba0af48d,Home,"Jones, Nguyen and Cortez",459.39,3.3,87db1d4d-060f-4778-af70-f760995ab65c,5,2025-10-16,Debit Card,Next-Day,25,0.0,2321.95,Cancelled
e4e99eb5-4191-4e11-b802-5cd929fe9e96,19,Female,Guinea,2022-12-17,Silver,59fe85ee-97a9-44b7-960e-f733a368a266,Clothing,"Jones, Lester and Maynard",174.19,4.4,a7ecda55-eda0-4662-854b-6a05ff0e9866,3,2025-03-08,Debit Card,Standard,5,0.0,527.57,Shipped
24c3571c-2574-455b-ae24-c2dfc6bc4215,18,Male,Netherlands,2023-03-17,Platinum,194059f4-8cb2-4c9c-ab5a-ab96bab353ad,Clothing,"Juarez, Walsh and Gonzalez",126.31,4.3,8e5f02d0-3d69-43f8-899c-eabd13266885,1,2025-03-07,PayPal,Standard,5,9.94,118.76,Delivered
336b5133-9402-46c3-afde-3f502ed1b1d4,58,Female,Micronesia,2024-05-20,Silver,6c381a3e-ed05-439c-a045-81ec07e644ac,Electronics,Huerta Inc,504.88,4.6,ae73a09c-7a33-4ee9-b529-7ebcc277609b,1,2025-03-18,Debit Card,Next-Day,25,0.0,529.88,Delivered
b0bcc6ba-683d-4c6d-82b1-53356f0c3b92,62,Male,Argentina,2025-06-22,Bronze,e8eae376-8509-4d17-b080-c162ecdfab8e,Electronics,"Davenport, Knapp and Grant",2642.87,3.8,a364479d-cbbe-4021-a40a-1c9bd37343f5,4,2024-06-06,Credit Card,Next-Day,25,0.0,10596.48,Delivered
ff7db495-b76f-40f5-aaf0-7b3a6ed5c9a8,44,Male,Guatemala,2022-01-07,Bronze,50649947-d4e7-490a-a8be-2c495e155f96,Beauty,Sawyer-Wright,222.12,3.6,782f58f4-0b7e-4d91-bdbc-5ee62ad0fa3d,2,2024-11-11,Credit Card,Express,15,0.0,459.24,Delivered
2f7520cf-462a-4f77-8fb1-b62744900341,62,Male,Sweden,2021-06-15,Silver,413c862c-bab7-4c3d-932a-ed8f107886ee,Clothing,Nguyen Group,131.17,4.5,58e21153-c8aa-4dfd-9065-d4db3c3d3968,5,2024-11-12,Credit Card,Standard,5,0.0,660.85,Delivered
7b763411-e1b3-461c-9a13-4ef55d7c3d13,25,Male,Kuwait,2023-07-04,Bronze,494d0ad8-786c-4b41-b65c-0bad8aafe843,Clothing,"Brown, Ellis and Guerrero",82.97,4.3,49b059c7-cb15-4648-9e50-d77cf2cc9cd4,4,2025-09-19,Credit Card,Next-Day,25,0.0,356.88,Delivered
28af43c8-c464-4a39-a93b-7659c9628840,61,Female,Namibia,2023-07-08,Bronze,b027a188-ac0c-4ac3-9021-7d487a72f34a,Clothing,"Gutierrez, Johnson and Wiley",179.18,4.6,2851913f-eb52-44cb-9536-ea93cf522c28,4,2025-03-26,Debit Card,Next-Day,25,0.0,741.72,Delivered
69b6dd3d-ab48-464d-852f-05ebede22eb2,29,Male,Kiribati,2021-11-27,Gold,a8610e01-7147-4453-ba7e-b3d75fe934a0,Clothing,Moore PLC,70.38,4.2,8ef0034c-63b5-40e1-b565-cf210904dd4f,5,2025-04-08,Credit Card,Express,15,8.65,336.44,Delivered
3fc75d0e-f4d1-44fe-8278-623e6e4872bd,41,Male,Eritrea,2022-02-08,Bronze,e482d80b-6f23-49d0-9532-30b32016bc69,Beauty,Sanchez Group,13.34,3.6,2687ede1-ecb9-4325-9007-a03d8b0aeff4,5,2024-07-20,Debit Card,Next-Day,25,0.0,91.7,Delivered
32fb7210-5727-413a-9e30-0612a72a3eb6,35,Male,Burkina Faso,2023-05-20,Bronze,f99142dd-b843-4d1c-825e-c07936bd0a3c,Home,Newman-Ward,70.95,4.5,67d4935b-f5a5-4b21-84b4-9558301df5a5,3,2024-12-01,PayPal,Next-Day,25,0.0,237.85,Delivered
994d2fc7-a1b3-488d-9289-96ab0efd3779,20,Female,Barbados,2023-02-18,Silver,d19ed250-7048-4bf3-b096-37ac2d7d304b,Electronics,Castillo-Mcfarland,2028.87,3.6,ac808998-61bc-466b-9321-10756e593747,4,2025-05-06,Credit Card,Express,15,0.0,8130.48,Delivered
c5dee85a-3647-4a4a-8464-f2965b88f6d4,46,Male,Netherlands Antilles,2023-01-19,Silver,51024bbc-854f-4046-a666-5c89354fbd7d,Electronics,Martinez-Payne,1170.82,4.0,9296966f-ee1b-42d5-a0ff-64db5be765c7,3,2025-01-15,Credit Card,Next-Day,25,0.0,3537.46,Delivered
cd52778c-b74c-4dc7-8eff-890557a2c3ef,37,Female,Timor-Leste,2024-03-27,Silver,1dc58753-85ac-456a-8643-b3f86f377de7,Home,Dunn-Lee,331.62,3.8,2462a5b4-8c44-451d-accc-b12a3d299299,3,2024-07-24,PayPal,Standard,5,0.0,999.86,Shipped
71f70c86-81dd-4409-87b5-1df3c40dcce8,47,Female,Reunion,2025-05-16,Bronze,df061f38-da22-4228-afe0-adfd1ee370f0,Sports,Morton-Williams,412.38,3.5,cdef4a14-e10c-4e5e-95fb-28faf5b58be4,5,2025-10-04,Debit Card,Standard,5,0.0,2066.9,Cancelled
3ec2f51b-1ab1-43e0-87d1-f9a369fef3f4,20,Male,Mexico,2021-10-02,Bronze,2874f707-0625-43f9-962e-c3fed80405b3,Home,"Li, Johnson and Roberts",407.33,4.7,e2f7ff12-1019-4a99-ba59-69c0da344708,1,2025-07-28,Debit Card,Express,15,0.0,422.33,Cancelled
486018f7-e5f7-46c6-889b-64cb6db3db4b,63,Female,Hungary,2023-07-03,Platinum,3fc0174c-c49e-46f2-8e68-b3ceb77a0466,Clothing,Barnes-Dixon,95.79,4.8,07a04f6c-4d26-4b99-9031-9399c044ddd9,5,2024-03-13,Credit Card,Standard,5,14.65,413.76,Cancelled
012e654b-bb3d-44a0-b614-8386a5048ecc,44,Male,United States of America,2025-08-06,Platinum,af231600-a336-4db3-9363-a6e612100908,Clothing,Espinoza Inc,160.28,3.3,d494d265-35eb-4b57-b022-324613beaddf,4,2024-07-02,Debit Card,Next-Day,25,10.13,601.19,Cancelled
3632a3fb-7829-43e4-a96a-86da1a692092,52,Female,Burkina Faso,2025-06-25,Silver,800dc3b6-4313-43c3-a6ad-189e03c0a4b5,Home,Lewis Group,664.26,4.7,dcaf5686-14b2-4c3a-9c45-1882bccd3307,2,2026-01-06,PayPal,Standard,5,0.0,1333.52,Delivered
c4987af3-3969-41a3-830e-454e4a430590,22,Female,Romania,2022-12-24,Silver,3a5ac250-f1db-4bcb-8eff-6ca568958201,Clothing,"Arnold, Holland and Robinson",149.36,4.5,2be22df5-690b-4c0d-b233-e57d747dd7a6,1,2024-03-23,Debit Card,Standard,5,0.0,154.36,Cancelled
f002e49e-8693-4a46-bb0e-c153f9a8de54,18,Male,Angola,2024-09-24,Bronze,1acece23-5fa8-4e3c-88da-a5ca186e179c,Electronics,Lee-Harper,1211.74,3.4,d0dcb349-4d6a-4729-83a8-05c8028ada06,1,2025-04-22,Credit Card,Next-Day,25,0.0,1236.74,Delivered
67757d42-ca1c-4b68-894e-3507fa828439,58,Female,Faroe Islands,2025-07-09,Gold,2a75a862-266f-40a4-919f-0e5b6716c691,Home,Barnes Ltd,836.72,4.2,67a45d79-349b-4dce-acf9-3e0633cc50e7,5,2024-03-07,Debit Card,Next-Day,25,11.94,3708.89,Delivered
e7c285de-2e8d-479f-8ef6-e38d2afe11be,23,Female,Panama,2023-09-06,Silver,b52c3ba0-0760-4496-a602-6fd7de1d4209,Sports,"Miller, Williams and Jennings",400.54,4.9,b9f63997-87fd-471c-bb65-8933a554ff4e,2,2024-06-10,Credit Card,Standard,5,0.0,806.08,Shipped
f6a6cb4a-3640-4ca5-afab-e1afea1ad58c,21,Female,Denmark,2022-04-26,Silver,6ed64cdc-339c-4b22-aa3f-74ee6f7d839f,Beauty,"Hurley, Vincent and Fry",56.36,3.9,982fea08-0bf2-49df-94a4-7b77786a8e92,3,2025-05-24,Debit Card,Next-Day,25,0.0,194.08,Delivered
ce0f0560-48e0-4269-a048-11eb83b32070,62,Female,Nicaragua,2023-01-13,Bronze,afff860a-7d48-41cc-a664-89f6a6875551,Electronics,Edwards and Sons,896.52,4.6,101e6769-96c2-4ad8-a5e2-99a48f502ad6,5,2025-04-12,Bank Transfer,Express,15,0.0,4497.6,Delivered
dc86abed-6045-46a5-92b8-2a6fc3c229eb,31,Male,Nigeria,2023-04-04,Platinum,a939c29c-e41e-4d0b-8ad1-aedd692ff6ca,Sports,Farrell Group,493.71,3.3,26ce9e60-11f3-494a-ab71-d979dd7050d1,5,2025-06-06,Credit Card,Standard,5,8.33,2267.95,Delivered
ad3b4338-1156-4066-b126-08bcbcfaeae5,26,Female,Bulgaria,2021-02-19,Gold,2ea3a25f-f3a9-4986-a474-dcd586996a80,Sports,"Keller, White and Finley",268.78,3.0,999bdf5f-08af-4660-b3e6-c906bc2aa9f6,2,2025-04-26,Credit Card,Standard,5,13.17,471.79,Delivered
e09b09f3-2dfc-4a50-9b48-3706298672e2,54,Female,Azerbaijan,2023-09-18,Bronze,d2e0a05e-35da-4289-9e38-c252a42b319a,Home,"Phillips, Gray and Rodriguez",854.34,3.2,c5008d47-bc1c-4a58-9cee-83d4356dfef2,5,2025-11-12,Credit Card,Next-Day,25,0.0,4296.7,Shipped
cb92b98d-87ff-4677-a3cc-8ab9d8fc21ae,47,Male,Switzerland,2023-03-24,Gold,a6b97e21-6e74-4587-aa4e-5798e191d404,Home,Kennedy LLC,854.1,3.2,0ac8ed0a-441e-4d5e-9f19-244ea41fba53,3,2024-10-12,Credit Card,Standard,5,5.24,2433.03,Delivered
a5b042d5-ee94-40ad-8824-d36d98fd360f,58,Male,Tonga,2021-10-07,Silver,47f7b7d5-cd0c-41e0-8fe6-85ef05662036,Electronics,Jones and Sons,722.3,3.7,68f5b85a-0c85-4c31-bcd5-816bce865f05,5,2024-05-13,Credit Card,Next-Day,25,0.0,3636.5,Delivered
